lat,lon,TYPE,YEAR,MONTH,DAY,HOUR,date,elev
49.28234606,-123.1241484,Other Theft,2014,6,16,19,2014-06-16,0
49.28234606,-123.1241484,Other Theft,2014,4,1,16,2014-04-01,0
49.28234606,-123.1241484,Other Theft,2014,1,24,23,2014-01-24,0
49.28256105,-123.1217964,Theft from Vehicle,2014,1,10,13,2014-01-10,0
49.28256105,-123.1217964,Theft from Vehicle,2014,7,21,9,2014-07-21,0
49.27930449,-123.1339163,Theft from Vehicle,2014,11,8,19,2014-11-08,0
49.27930449,-123.1339163,Theft from Vehicle,2014,10,17,20,2014-10-17,0
49.27930449,-123.1339163,Theft from Vehicle,2014,9,30,21,2014-09-30,0
49.27930449,-123.1339163,Theft from Vehicle,2014,9,30,0,2014-09-30,0
49.27930449,-123.1339163,Theft from Vehicle,2014,8,29,19,2014-08-29,0
49.27930449,-123.1339163,Theft from Vehicle,2014,7,9,22,2014-07-09,0
49.28864625,-123.125351,Other Theft,2014,8,30,10,2014-08-30,0
49.28787711,-123.1243169,Other Theft,2014,2,1,18,2014-02-01,0
49.28785458,-123.129956,Other Theft,2014,10,7,14,2014-10-07,0
49.28787711,-123.1243169,Other Theft,2014,5,12,21,2014-05-12,0
49.28155886,-123.121462,Theft from Vehicle,2014,11,16,3,2014-11-16,0
49.28467008,-123.1312957,Other Theft,2014,9,14,17,2014-09-14,0
49.28438842,-123.1374907,Other Theft,2014,2,6,13,2014-02-06,0
49.2837794,-123.1343709,Break and Enter Commercia,2014,10,19,22,2014-10-19,0
49.2837794,-123.1343709,Break and Enter Commercia,2014,2,23,22,2014-02-23,0
49.28275628,-123.1401894,Break and Enter Commercia,2014,10,16,12,2014-10-16,0
49.28258029,-123.1404706,Break and Enter Commercia,2014,9,5,3,2014-09-05,0
49.28258029,-123.1404706,Break and Enter Commercia,2014,2,24,8,2014-02-24,0
49.29022796,-123.1343232,Other Theft,2014,9,19,18,2014-09-19,0
49.27750685,-123.114,Other Theft,2014,9,10,19,2014-09-10,0
49.27742968,-123.1141184,Other Theft,2014,11,11,21,2014-11-11,0
49.27742968,-123.1141184,Other Theft,2014,10,31,12,2014-10-31,0
49.27742968,-123.1141184,Other Theft,2014,10,30,21,2014-10-30,0
49.27723713,-123.1145919,Other Theft,2014,2,23,14,2014-02-23,0
49.27721784,-123.1146215,Other Theft,2014,12,10,9,2014-12-10,0
49.27721784,-123.1146215,Other Theft,2014,8,5,9,2014-08-05,0
49.27721784,-123.1146215,Other Theft,2014,7,14,6,2014-07-14,0
49.28043335,-123.1376509,Other Theft,2014,6,10,12,2014-06-10,0
49.28393774,-123.1260633,Theft from Vehicle,2014,12,31,22,2014-12-31,0
49.28393774,-123.1260633,Theft from Vehicle,2014,8,21,21,2014-08-21,0
49.28167288,-123.1212861,Theft from Vehicle,2014,2,9,13,2014-02-09,0
49.28393774,-123.1260633,Theft from Vehicle,2014,8,15,20,2014-08-15,0
49.28167288,-123.1212861,Theft from Vehicle,2014,3,3,18,2014-03-03,0
49.28043335,-123.1376509,Other Theft,2014,7,14,17,2014-07-14,0
49.28043335,-123.1376509,Other Theft,2014,7,20,1,2014-07-20,0
49.28043335,-123.1376509,Other Theft,2014,12,8,9,2014-12-08,0
49.28167288,-123.1212861,Theft from Vehicle,2014,3,3,23,2014-03-03,0
49.28167288,-123.1212861,Theft from Vehicle,2014,4,9,18,2014-04-09,0
49.28167288,-123.1212861,Theft from Vehicle,2014,5,22,7,2014-05-22,0
49.28167288,-123.1212861,Theft from Vehicle,2014,6,9,19,2014-06-09,0
49.28167288,-123.1212861,Theft from Vehicle,2014,7,6,9,2014-07-06,0
49.28167288,-123.1212861,Theft from Vehicle,2014,7,16,4,2014-07-16,0
49.27987081,-123.1368012,Other Theft,2014,5,23,0,2014-05-23,0
49.28167288,-123.1212861,Theft from Vehicle,2014,8,23,15,2014-08-23,0
49.28167288,-123.1212861,Theft from Vehicle,2014,9,8,9,2014-09-08,0
49.28167288,-123.1212861,Theft from Vehicle,2014,12,3,15,2014-12-03,0
49.28149501,-123.1368026,Break and Enter Commercia,2014,10,7,7,2014-10-07,0
49.28153557,-123.1369156,Break and Enter Commercia,2014,5,25,23,2014-05-25,0
49.28412619,-123.1261691,Theft from Vehicle,2014,5,14,10,2014-05-14,0
49.27719391,-123.1298826,Break and Enter Commercia,2014,12,23,8,2014-12-23,0
49.27719391,-123.1298826,Break and Enter Commercia,2014,12,15,9,2014-12-15,0
49.27719391,-123.1298826,Break and Enter Commercia,2014,12,14,13,2014-12-14,0
49.27719391,-123.1298826,Break and Enter Commercia,2014,10,27,11,2014-10-27,0
49.28435675,-123.1266896,Theft from Vehicle,2014,1,7,7,2014-01-07,0
49.28176791,-123.1211394,Theft from Vehicle,2014,11,13,20,2014-11-13,0
49.27719391,-123.1298826,Break and Enter Commercia,2014,9,20,8,2014-09-20,0
49.28470233,-123.1270304,Theft from Vehicle,2014,5,1,18,2014-05-01,0
49.27719391,-123.1298826,Break and Enter Commercia,2014,8,14,17,2014-08-14,0
49.27701566,-123.1303361,Break and Enter Commercia,2014,7,5,3,2014-07-05,0
49.27668111,-123.1306735,Break and Enter Commercia,2014,9,30,23,2014-09-30,0
49.27677899,-123.1307012,Break and Enter Commercia,2014,9,19,11,2014-09-19,0
49.28472339,-123.1272377,Theft from Vehicle,2014,10,31,20,2014-10-31,0
49.28472339,-123.1272377,Theft from Vehicle,2014,10,20,0,2014-10-20,0
49.28472339,-123.1272377,Theft from Vehicle,2014,10,13,23,2014-10-13,0
49.28472339,-123.1272377,Theft from Vehicle,2014,10,13,21,2014-10-13,0
49.28472339,-123.1272377,Theft from Vehicle,2014,10,8,0,2014-10-08,0
49.28472339,-123.1272377,Theft from Vehicle,2014,8,7,14,2014-08-07,0
49.28472339,-123.1272377,Theft from Vehicle,2014,7,24,20,2014-07-24,0
49.28472339,-123.1272377,Theft from Vehicle,2014,5,16,16,2014-05-16,0
49.28496421,-123.1274218,Theft from Vehicle,2014,2,11,14,2014-02-11,0
49.28193895,-123.1208755,Theft from Vehicle,2014,1,11,20,2014-01-11,0
49.28193895,-123.1208755,Theft from Vehicle,2014,7,23,0,2014-07-23,0
49.28193895,-123.1208755,Theft from Vehicle,2014,8,17,22,2014-08-17,0
49.27812001,-123.1246407,Theft from Vehicle,2014,9,26,18,2014-09-26,0
49.27812001,-123.1246407,Theft from Vehicle,2014,9,22,17,2014-09-22,0
49.27812001,-123.1246407,Theft from Vehicle,2014,9,15,6,2014-09-15,0
49.27812001,-123.1246407,Theft from Vehicle,2014,8,28,23,2014-08-28,0
49.27812001,-123.1246407,Theft from Vehicle,2014,8,28,20,2014-08-28,0
49.28315756,-123.1355396,Break and Enter Commercia,2014,3,28,3,2014-03-28,0
49.28340593,-123.1359219,Break and Enter Commercia,2014,9,19,22,2014-09-19,0
49.27650296,-123.1284538,Break and Enter Commercia,2014,9,8,20,2014-09-08,0
49.28389556,-123.1407107,Break and Enter Commercia,2014,6,30,5,2014-06-30,0
49.28056277,-123.1351317,Break and Enter Commercia,2014,10,15,22,2014-10-15,0
49.28056277,-123.1351317,Break and Enter Commercia,2014,10,5,23,2014-10-05,0
49.28056277,-123.1351317,Break and Enter Commercia,2014,10,2,14,2014-10-02,0
49.28056277,-123.1351317,Break and Enter Commercia,2014,5,26,6,2014-05-26,0
49.27781313,-123.1312168,Break and Enter Commercia,2014,5,25,1,2014-05-25,0
49.28071048,-123.1385136,Break and Enter Commercia,2014,11,27,19,2014-11-27,0
49.28156965,-123.1394167,Break and Enter Commercia,2014,9,30,0,2014-09-30,0
49.2860267,-123.1313752,Break and Enter Commercia,2014,12,31,9,2014-12-31,0
49.28832642,-123.1283395,Break and Enter Commercia,2014,6,2,3,2014-06-02,0
49.28832642,-123.1283395,Break and Enter Commercia,2014,4,30,9,2014-04-30,0
49.28872732,-123.1247246,Break and Enter Commercia,2014,2,19,5,2014-02-19,0
49.28690195,-123.1284733,Other Theft,2014,3,31,23,2014-03-31,0
49.28693775,-123.1285432,Theft from Vehicle,2014,9,24,14,2014-09-24,0
49.28697913,-123.1284136,Other Theft,2014,12,29,4,2014-12-29,0
49.28693775,-123.1285432,Theft from Vehicle,2014,12,3,8,2014-12-03,0
49.28895625,-123.123442,Break and Enter Commercia,2014,7,30,4,2014-07-30,0
49.28721503,-123.1253631,Break and Enter Commercia,2014,10,6,9,2014-10-06,0
49.2871566,-123.1254516,Break and Enter Commercia,2014,7,18,0,2014-07-18,0
49.2871566,-123.1254516,Break and Enter Commercia,2014,7,17,12,2014-07-17,0
49.28756412,-123.1259017,Break and Enter Commercia,2014,10,30,8,2014-10-30,0
49.28756412,-123.1259017,Break and Enter Commercia,2014,10,27,0,2014-10-27,0
49.28794995,-123.126497,Break and Enter Commercia,2014,2,21,6,2014-02-21,0
49.28989747,-123.1235081,Break and Enter Commercia,2014,6,6,7,2014-06-06,0
49.28990688,-123.1237163,Break and Enter Commercia,2014,11,22,5,2014-11-22,0
49.27775497,-123.1253709,Theft from Vehicle,2014,9,5,4,2014-09-05,0
49.27738946,-123.1257477,Theft from Vehicle,2014,12,21,22,2014-12-21,0
49.27738946,-123.1257477,Theft from Vehicle,2014,10,11,7,2014-10-11,0
49.27738946,-123.1257477,Theft from Vehicle,2014,9,29,3,2014-09-29,0
49.27738946,-123.1257477,Theft from Vehicle,2014,8,20,18,2014-08-20,0
49.27738946,-123.1257477,Theft from Vehicle,2014,7,3,23,2014-07-03,0
49.27738946,-123.1257477,Theft from Vehicle,2014,6,24,9,2014-06-24,0
49.28690358,-123.1282976,Other Theft,2014,2,10,15,2014-02-10,0
49.28690358,-123.1282976,Other Theft,2014,3,23,20,2014-03-23,0
49.28688469,-123.1282686,Other Theft,2014,9,22,17,2014-09-22,0
49.2866942,-123.1281543,Other Theft,2014,2,23,18,2014-02-23,0
49.28665642,-123.1280963,Other Theft,2014,11,19,8,2014-11-19,0
49.28644867,-123.1277774,Other Theft,2014,10,15,19,2014-10-15,0
49.28635423,-123.1276324,Other Theft,2014,4,22,11,2014-04-22,0
49.28635423,-123.1276324,Other Theft,2014,8,21,18,2014-08-21,0
49.28629757,-123.1275454,Break and Enter Commercia,2014,5,24,0,2014-05-24,0
49.28682641,-123.1283573,Break and Enter Commercia,2014,4,29,22,2014-04-29,0
49.28890161,-123.1423681,Theft from Vehicle,2014,9,10,23,2014-09-10,0
49.28890161,-123.1423681,Theft from Vehicle,2014,9,8,18,2014-09-08,0
49.28890161,-123.1423681,Theft from Vehicle,2014,8,26,13,2014-08-26,0
49.28890161,-123.1423681,Theft from Vehicle,2014,2,13,0,2014-02-13,0
49.28628031,-123.1273407,Other Theft,2014,4,26,1,2014-04-26,0
49.28272702,-123.1327944,Break and Enter Commercia,2014,4,8,20,2014-04-08,0
49.28308363,-123.1333246,Break and Enter Commercia,2014,8,21,5,2014-08-21,0
49.28628031,-123.1273407,Other Theft,2014,5,14,12,2014-05-14,0
49.28628031,-123.1273407,Other Theft,2014,10,23,0,2014-10-23,0
49.28043335,-123.1376509,Break and Enter Commercia,2014,9,28,9,2014-09-28,0
49.28601426,-123.1271104,Other Theft,2014,3,13,11,2014-03-13,0
49.28043335,-123.1376509,Break and Enter Commercia,2014,6,14,7,2014-06-14,0
49.28599537,-123.1270814,Other Theft,2014,10,1,14,2014-10-01,0
49.28418705,-123.1307394,Break and Enter Commercia,2014,10,16,18,2014-10-16,0
49.28446427,-123.1311604,Break and Enter Commercia,2014,11,7,4,2014-11-07,0
49.28446427,-123.1311604,Break and Enter Commercia,2014,10,17,2,2014-10-17,0
49.28467008,-123.1312957,Break and Enter Commercia,2014,5,23,8,2014-05-23,0
49.28268207,-123.1350277,Break and Enter Commercia,2014,5,14,16,2014-05-14,0
49.28248465,-123.1355175,Break and Enter Commercia,2014,7,24,10,2014-07-24,0
49.27716366,-123.128254,Break and Enter Commercia,2014,11,11,20,2014-11-11,0
49.27716366,-123.128254,Break and Enter Commercia,2014,6,6,10,2014-06-06,0
49.27745646,-123.1294816,Break and Enter Commercia,2014,12,7,22,2014-12-07,0
49.28069343,-123.1360717,Break and Enter Commercia,2014,7,21,22,2014-07-21,0
49.28575338,-123.1288084,Break and Enter Commercia,2014,11,6,22,2014-11-06,0
49.28575338,-123.1288084,Break and Enter Commercia,2014,1,7,6,2014-01-07,0
49.28575338,-123.1288084,Break and Enter Commercia,2014,1,2,23,2014-01-02,0
49.27666442,-123.1270079,Break and Enter Commercia,2014,12,19,1,2014-12-19,0
49.27654793,-123.1271809,Break and Enter Commercia,2014,7,5,4,2014-07-05,0
49.28239891,-123.1343652,Break and Enter Commercia,2014,4,1,4,2014-04-01,0
49.28349257,-123.1317952,Break and Enter Commercia,2014,5,22,20,2014-05-22,0
49.28510943,-123.1389355,Break and Enter Commercia,2014,6,13,10,2014-06-13,0
49.28497294,-123.1391463,Break and Enter Commercia,2014,6,3,4,2014-06-03,0
49.28146955,-123.133766,Break and Enter Commercia,2014,11,7,0,2014-11-07,0
49.27870863,-123.1296619,Break and Enter Commercia,2014,5,11,5,2014-05-11,0
49.27867194,-123.1298968,Break and Enter Commercia,2014,11,17,21,2014-11-17,0
49.27810689,-123.1305891,Break and Enter Commercia,2014,10,25,7,2014-10-25,0
49.28195544,-123.135864,Break and Enter Commercia,2014,4,16,18,2014-04-16,0
49.28297656,-123.137489,Break and Enter Commercia,2014,10,18,11,2014-10-18,0
49.28600638,-123.1406751,Break and Enter Commercia,2014,11,22,4,2014-11-22,0
49.28600638,-123.1406751,Break and Enter Commercia,2014,11,3,7,2014-11-03,0
49.28600638,-123.1406751,Break and Enter Commercia,2014,5,11,23,2014-05-11,0
49.28600638,-123.1406751,Break and Enter Commercia,2014,4,20,12,2014-04-20,0
49.28600638,-123.1406751,Break and Enter Commercia,2014,4,12,16,2014-04-12,0
49.28600638,-123.1406751,Break and Enter Commercia,2014,1,23,7,2014-01-23,0
49.28009072,-123.1378639,Break and Enter Commercia,2014,9,26,7,2014-09-26,0
49.28009072,-123.1378639,Break and Enter Commercia,2014,8,30,10,2014-08-30,0
49.28496259,-123.1296973,Break and Enter Commercia,2014,10,17,16,2014-10-17,0
49.28499837,-123.1297538,Break and Enter Commercia,2014,11,6,23,2014-11-06,0
49.28529001,-123.1300332,Break and Enter Commercia,2014,11,1,3,2014-11-01,0
49.28529001,-123.1300332,Break and Enter Commercia,2014,10,14,0,2014-10-14,0
49.28529001,-123.1300332,Break and Enter Commercia,2014,9,3,4,2014-09-03,0
49.28529001,-123.1300332,Break and Enter Commercia,2014,7,27,14,2014-07-27,0
49.29341438,-123.1384773,Theft from Vehicle,2014,2,19,13,2014-02-19,0
49.29341438,-123.1384773,Theft from Vehicle,2014,7,21,12,2014-07-21,0
49.28759411,-123.120934,Break and Enter Commercia,2014,5,31,17,2014-05-31,0
49.28773844,-123.1214214,Break and Enter Commercia,2014,9,30,14,2014-09-30,0
49.28813411,-123.1224529,Break and Enter Commercia,2014,1,17,5,2014-01-17,0
49.28810801,-123.1201382,Break and Enter Commercia,2014,8,25,15,2014-08-25,0
49.28817196,-123.1206878,Break and Enter Commercia,2014,4,21,17,2014-04-21,0
49.28595316,-123.1233998,Break and Enter Commercia,2014,1,8,18,2014-01-08,0
49.28612794,-123.1238513,Break and Enter Commercia,2014,9,9,0,2014-09-09,0
49.28612794,-123.1238513,Break and Enter Commercia,2014,5,18,0,2014-05-18,0
49.28647197,-123.1242073,Break and Enter Commercia,2014,12,1,15,2014-12-01,0
49.28691295,-123.1248936,Break and Enter Commercia,2014,5,4,0,2014-05-04,0
49.28691295,-123.1248936,Break and Enter Commercia,2014,3,22,18,2014-03-22,0
49.28884227,-123.1209822,Break and Enter Commercia,2014,10,5,10,2014-10-05,0
49.27699865,-123.1245186,Break and Enter Commercia,2014,10,29,15,2014-10-29,0
49.27658249,-123.1251553,Break and Enter Commercia,2014,4,13,6,2014-04-13,0
49.28499986,-123.1253744,Break and Enter Commercia,2014,6,18,20,2014-06-18,0
49.28527745,-123.1258007,Break and Enter Commercia,2014,11,27,5,2014-11-27,0
49.28524439,-123.1259282,Break and Enter Commercia,2014,11,26,20,2014-11-26,0
49.28537839,-123.1259557,Break and Enter Commercia,2014,12,22,9,2014-12-22,0
49.28550456,-123.1261495,Break and Enter Commercia,2014,6,13,13,2014-06-13,0
49.2853958,-123.1261607,Break and Enter Commercia,2014,6,7,4,2014-06-07,0
49.28544627,-123.1262382,Break and Enter Commercia,2014,7,27,17,2014-07-27,0
49.27670576,-123.1229332,Break and Enter Commercia,2014,6,17,4,2014-06-17,0
49.27668645,-123.1229625,Break and Enter Commercia,2014,12,10,22,2014-12-10,0
49.27905139,-123.1355514,Break and Enter Commercia,2014,10,3,22,2014-10-03,0
49.28317999,-123.1290192,Break and Enter Commercia,2014,1,9,10,2014-01-09,0
49.28650399,-123.1221405,Break and Enter Commercia,2014,11,21,17,2014-11-21,0
49.28669101,-123.1222558,Break and Enter Commercia,2014,6,27,16,2014-06-27,0
49.28669101,-123.1222558,Break and Enter Commercia,2014,5,25,12,2014-05-25,0
49.28790831,-123.1407588,Theft from Vehicle,2014,6,13,23,2014-06-13,0
49.28768591,-123.1410985,Theft from Vehicle,2014,10,26,12,2014-10-26,0
49.2832106,-123.1342484,Break and Enter Commercia,2014,1,8,3,2014-01-08,0
49.27853544,-123.1261799,Break and Enter Commercia,2014,2,9,6,2014-02-09,0
49.27799855,-123.1268109,Break and Enter Commercia,2014,4,7,9,2014-04-07,0
49.27799855,-123.1268109,Break and Enter Commercia,2014,1,15,4,2014-01-15,0
49.27792188,-123.1269262,Break and Enter Commercia,2014,8,9,8,2014-08-09,0
49.28042618,-123.1313659,Theft from Vehicle,2014,12,18,13,2014-12-18,0
49.28042618,-123.1313659,Theft from Vehicle,2014,5,18,16,2014-05-18,0
49.28042618,-123.1313659,Theft from Vehicle,2014,1,15,22,2014-01-15,0
49.27910604,-123.1270188,Break and Enter Commercia,2014,3,14,18,2014-03-14,0
49.27896991,-123.1273932,Break and Enter Commercia,2014,10,29,18,2014-10-29,0
49.28412619,-123.1261691,Break and Enter Commercia,2014,5,14,10,2014-05-14,0
49.28435675,-123.1266896,Break and Enter Commercia,2014,1,7,7,2014-01-07,0
49.28470233,-123.1270304,Break and Enter Commercia,2014,11,6,20,2014-11-06,0
49.28470233,-123.1270304,Break and Enter Commercia,2014,3,2,0,2014-03-02,0
49.28472339,-123.1272377,Break and Enter Commercia,2014,10,20,0,2014-10-20,0
49.28472339,-123.1272377,Break and Enter Commercia,2014,10,13,23,2014-10-13,0
49.28496421,-123.1274218,Break and Enter Commercia,2014,11,6,20,2014-11-06,0
49.28509515,-123.1276176,Break and Enter Commercia,2014,7,9,15,2014-07-09,0
49.27812001,-123.1246407,Break and Enter Commercia,2014,3,2,20,2014-03-02,0
49.2812099,-123.1325442,Theft from Vehicle,2014,12,13,13,2014-12-13,0
49.2812099,-123.1325442,Theft from Vehicle,2014,11,26,17,2014-11-26,0
49.2812099,-123.1325442,Theft from Vehicle,2014,11,12,8,2014-11-12,0
49.2812099,-123.1325442,Theft from Vehicle,2014,8,21,19,2014-08-21,0
49.28465368,-123.1149397,Mischief,2014,11,20,0,2014-11-20,0
49.28465368,-123.1149397,Mischief,2014,11,15,1,2014-11-15,0
49.2812099,-123.1325442,Theft from Vehicle,2014,8,4,20,2014-08-04,0
49.2812099,-123.1325442,Theft from Vehicle,2014,7,26,11,2014-07-26,0
49.28465368,-123.1149397,Mischief,2014,8,9,0,2014-08-09,0
49.28465368,-123.1149397,Mischief,2014,4,24,12,2014-04-24,0
49.2812099,-123.1325442,Theft from Vehicle,2014,6,29,8,2014-06-29,0
49.2812099,-123.1325442,Theft from Vehicle,2014,2,8,16,2014-02-08,0
49.28465368,-123.1149397,Mischief,2014,4,12,1,2014-04-12,0
49.2812099,-123.1325442,Theft from Vehicle,2014,2,7,14,2014-02-07,0
49.28465368,-123.1149397,Mischief,2014,3,20,0,2014-03-20,0
49.28079734,-123.1317476,Break and Enter Commercia,2014,6,5,7,2014-06-05,0
49.28604409,-123.1373101,Break and Enter Commercia,2014,1,3,22,2014-01-03,0
49.2800348,-123.1276578,Break and Enter Commercia,2014,3,8,12,2014-03-08,0
49.27946306,-123.1285163,Break and Enter Commercia,2014,2,27,6,2014-02-27,0
49.27946306,-123.1285163,Break and Enter Commercia,2014,1,8,18,2014-01-08,0
49.28183497,-123.1292489,Theft from Vehicle,2014,6,22,19,2014-06-22,0
49.28005273,-123.1315969,Other Theft,2014,2,13,0,2014-02-13,0
49.28196372,-123.1294463,Theft from Vehicle,2014,9,20,12,2014-09-20,0
49.27946306,-123.1285163,Break and Enter Commercia,2014,1,1,0,2014-01-01,0
49.28024204,-123.1315004,Other Theft,2014,9,9,19,2014-09-09,0
49.2875659,-123.1381272,Break and Enter Commercia,2014,6,10,15,2014-06-10,0
49.2803755,-123.1313117,Other Theft,2014,10,1,0,2014-10-01,0
49.284941,-123.1153983,Mischief,2014,4,12,0,2014-04-12,0
49.27785607,-123.1356136,Break and Enter Commercia,2014,12,24,0,2014-12-24,0
49.2834479,-123.1271983,Break and Enter Commercia,2014,10,28,20,2014-10-28,0
49.28352052,-123.1274859,Break and Enter Commercia,2014,10,15,15,2014-10-15,0
49.28352052,-123.1274859,Break and Enter Commercia,2014,10,12,21,2014-10-12,0
49.28381358,-123.1277538,Break and Enter Commercia,2014,3,2,11,2014-03-02,0
49.28531645,-123.1139407,Mischief,2014,4,1,0,2014-04-01,0
49.28541333,-123.1140892,Mischief,2014,5,3,4,2014-05-03,0
49.28870746,-123.1174456,Break and Enter Commercia,2014,9,29,12,2014-09-29,0
49.28878191,-123.1177133,Break and Enter Commercia,2014,9,24,0,2014-09-24,0
49.28541333,-123.1140892,Mischief,2014,3,23,5,2014-03-23,0
49.28878191,-123.1177133,Break and Enter Commercia,2014,8,10,1,2014-08-10,0
49.28721135,-123.1196399,Break and Enter Commercia,2014,4,2,23,2014-04-02,0
49.28763558,-123.1184494,Break and Enter Commercia,2014,12,31,10,2014-12-31,0
49.28763558,-123.1184494,Break and Enter Commercia,2014,5,17,8,2014-05-17,0
49.28764554,-123.1188046,Break and Enter Commercia,2014,7,31,3,2014-07-31,0
49.28764554,-123.1188046,Break and Enter Commercia,2014,5,3,7,2014-05-03,0
49.28571375,-123.1143716,Mischief,2014,7,17,11,2014-07-17,0
49.28571375,-123.1143716,Mischief,2014,6,20,8,2014-06-20,0
49.28571375,-123.1143716,Mischief,2014,3,24,7,2014-03-24,0
49.28515593,-123.1221638,Break and Enter Commercia,2014,11,23,10,2014-11-23,0
49.28515593,-123.1221638,Break and Enter Commercia,2014,6,1,8,2014-06-01,0
49.28515593,-123.1221638,Break and Enter Commercia,2014,5,22,16,2014-05-22,0
49.28539734,-123.1225376,Break and Enter Commercia,2014,12,8,17,2014-12-08,0
49.28539734,-123.1225376,Break and Enter Commercia,2014,12,7,20,2014-12-07,0
49.28539734,-123.1225376,Break and Enter Commercia,2014,12,5,18,2014-12-05,0
49.2822337,-123.1325856,Theft from Vehicle,2014,9,1,18,2014-09-01,0
49.27957905,-123.1187634,Theft from Vehicle,2014,7,3,5,2014-07-03,0
49.27849948,-123.1220761,Break and Enter Commercia,2014,2,3,5,2014-02-03,0
49.27830303,-123.1223705,Break and Enter Commercia,2014,3,13,2,2014-03-13,0
49.27794805,-123.1230784,Break and Enter Commercia,2014,6,20,4,2014-06-20,0
49.27794805,-123.1230784,Break and Enter Commercia,2014,6,20,0,2014-06-20,0
49.27771366,-123.1232536,Break and Enter Commercia,2014,4,3,12,2014-04-03,0
49.27948217,-123.1187332,Theft from Vehicle,2014,11,17,15,2014-11-17,0
49.28331847,-123.1229502,Break and Enter Commercia,2014,2,11,6,2014-02-11,0
49.2800348,-123.1276578,Theft from Vehicle,2014,9,22,0,2014-09-22,0
49.28341525,-123.1231004,Break and Enter Commercia,2014,9,8,8,2014-09-08,0
49.28341525,-123.1231004,Break and Enter Commercia,2014,7,17,10,2014-07-17,0
49.28341525,-123.1231004,Break and Enter Commercia,2014,6,12,9,2014-06-12,0
49.2800348,-123.1276578,Theft from Vehicle,2014,6,13,0,2014-06-13,0
49.28341525,-123.1231004,Break and Enter Commercia,2014,6,3,21,2014-06-03,0
49.28370559,-123.123551,Break and Enter Commercia,2014,3,24,0,2014-03-24,0
49.28380238,-123.1237012,Break and Enter Commercia,2014,2,20,15,2014-02-20,0
49.28441747,-123.1244767,Break and Enter Commercia,2014,3,24,5,2014-03-24,0
49.28456264,-123.124702,Break and Enter Commercia,2014,10,4,0,2014-10-04,0
49.28253946,-123.1181425,Mischief,2014,12,11,11,2014-12-11,0
49.28253946,-123.1181425,Mischief,2014,12,10,22,2014-12-10,0
49.27780552,-123.121261,Break and Enter Commercia,2014,4,19,6,2014-04-19,0
49.27706025,-123.122395,Break and Enter Commercia,2014,12,30,5,2014-12-30,0
49.27776718,-123.1335773,Break and Enter Commercia,2014,10,14,16,2014-10-14,0
49.28561917,-123.1358012,Break and Enter Commercia,2014,11,23,22,2014-11-23,0
49.28253946,-123.1181425,Mischief,2014,12,3,0,2014-12-03,0
49.28253946,-123.1181425,Mischief,2014,12,1,0,2014-12-01,0
49.28253946,-123.1181425,Mischief,2014,11,22,6,2014-11-22,0
49.28253946,-123.1181425,Mischief,2014,11,19,3,2014-11-19,0
49.28152672,-123.1264635,Break and Enter Commercia,2014,5,7,14,2014-05-07,0
49.28192023,-123.1272532,Break and Enter Commercia,2014,4,12,4,2014-04-12,0
49.28253946,-123.1181425,Mischief,2014,11,18,14,2014-11-18,0
49.28253946,-123.1181425,Mischief,2014,11,7,0,2014-11-07,0
49.28253946,-123.1181425,Mischief,2014,11,4,1,2014-11-04,0
49.28253946,-123.1181425,Mischief,2014,11,3,1,2014-11-03,0
49.28253946,-123.1181425,Mischief,2014,10,27,8,2014-10-27,0
49.28253946,-123.1181425,Mischief,2014,10,26,18,2014-10-26,0
49.28253946,-123.1181425,Mischief,2014,10,26,18,2014-10-26,0
49.28253946,-123.1181425,Mischief,2014,10,26,16,2014-10-26,0
49.28253946,-123.1181425,Mischief,2014,10,26,16,2014-10-26,0
49.28253946,-123.1181425,Mischief,2014,10,26,15,2014-10-26,0
49.28253946,-123.1181425,Mischief,2014,10,26,15,2014-10-26,0
49.28253946,-123.1181425,Mischief,2014,10,26,15,2014-10-26,0
49.28253946,-123.1181425,Mischief,2014,10,26,14,2014-10-26,0
49.28253946,-123.1181425,Mischief,2014,10,26,14,2014-10-26,0
49.28253946,-123.1181425,Mischief,2014,10,26,11,2014-10-26,0
49.28253946,-123.1181425,Mischief,2014,10,26,8,2014-10-26,0
49.28253946,-123.1181425,Mischief,2014,10,26,7,2014-10-26,0
49.28253946,-123.1181425,Mischief,2014,10,9,1,2014-10-09,0
49.28253946,-123.1181425,Mischief,2014,8,31,21,2014-08-31,0
49.28253946,-123.1181425,Mischief,2014,8,16,6,2014-08-16,0
49.28253946,-123.1181425,Mischief,2014,8,10,11,2014-08-10,0
49.28253946,-123.1181425,Mischief,2014,6,24,18,2014-06-24,0
49.28253946,-123.1181425,Mischief,2014,5,27,7,2014-05-27,0
49.28253946,-123.1181425,Mischief,2014,5,19,16,2014-05-19,0
49.28253946,-123.1181425,Mischief,2014,5,12,0,2014-05-12,0
49.28253946,-123.1181425,Mischief,2014,4,21,7,2014-04-21,0
49.28253946,-123.1181425,Mischief,2014,4,13,0,2014-04-13,0
49.28253946,-123.1181425,Mischief,2014,4,5,22,2014-04-05,0
49.28253946,-123.1181425,Mischief,2014,2,2,0,2014-02-02,0
49.28253946,-123.1181425,Mischief,2014,1,14,2,2014-01-14,0
49.2792417,-123.124947,Break and Enter Commercia,2014,12,1,0,2014-12-01,0
